State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andaman & Nicobar,North And Middle Andaman,2020-03-14,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-03-27,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-03-31,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-07,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-08,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-09,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-14,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-16,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-17,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-20,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-04-24,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-04,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-06,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-07,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-08,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-14,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-20,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-24,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-05-29,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-06-09,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-06-10,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-06-18,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-06-27,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-06-29,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-07-04,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-07-15,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-07-16,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-07-24,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-07-25,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-02,2020,8,51.70591017,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-06,2020,8,15.08977823,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-14,2020,8,45.76795419,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-21,2020,8,0.989294582,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-22,2020,8,3.033227025,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-25,2020,8,6.285347364,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-29,2020,8,2.011718963,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-08-31,2020,8,4.051407874,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-09-03,2020,9,4.799817503,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-09-14,2020,9,23.54981577,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-09-28,2020,9,96.58088105,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-01,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-03,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-08,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-09,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-12,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-23,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-27,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-10-31,2020,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-11-05,2020,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-11-06,2020,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-11-17,2020,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-12-02,2020,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-12-04,2020,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-12-10,2020,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-12-13,2020,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2020-12-29,2020,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-03,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-05,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-07,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-16,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-20,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-21,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-23,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-25,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-01-29,2021,1,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-02-02,2021,2,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-02-03,2021,2,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-02-05,2021,2,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-02-06,2021,2,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-02-22,2021,2,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-02-23,2021,2,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-01,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-11,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-15,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-21,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-22,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-25,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-29,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-03-30,2021,3,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-04-08,2021,4,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-04-14,2021,4,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-04-21,2021,4,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-04-22,2021,4,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-04-24,2021,4,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-05-03,2021,5,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-05-20,2021,5,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-02,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-03,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-08,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-16,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-22,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-25,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-06-30,2021,6,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-04,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-05,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-14,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-17,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-20,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-21,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-27,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-28,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-07-30,2021,7,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-04,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-05,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-09,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-11,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-12,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-15,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-25,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-28,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-29,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-08-30,2021,8,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-02,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-07,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-14,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-19,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-26,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-27,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-09-29,2021,9,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-05,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-10,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-11,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-16,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-26,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-27,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-10-29,2021,10,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-04,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-06,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-09,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-12,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-14,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-16,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-23,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-11-25,2021,11,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-01,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-11,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-13,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-21,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-22,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-28,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-29,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2021-12-30,2021,12,0.0,IMD GRID MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-07,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-08,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-15,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-23,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-24,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-27,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-01-30,2022,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-02-13,2022,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-02-23,2022,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-02-28,2022,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-03-04,2022,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-03-12,2022,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-03-18,2022,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-03-29,2022,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-03-31,2022,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-04-04,2022,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-04-08,2022,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-04-09,2022,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-04-20,2022,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-04-25,2022,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-05-02,2022,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-05-07,2022,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-05-20,2022,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-05-31,2022,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-06-08,2022,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-06-09,2022,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-07-02,2022,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-07-09,2022,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-07-15,2022,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-07-20,2022,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-07-27,2022,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-07-31,2022,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-07,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-11,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-16,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-20,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-21,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-25,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-08-28,2022,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-09-02,2022,9,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-09-09,2022,9,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-09-15,2022,9,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-09-17,2022,9,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-09-23,2022,9,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-09-29,2022,9,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-10-03,2022,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-10-06,2022,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-10-25,2022,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-10-31,2022,10,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-11-04,2022,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-11-05,2022,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-11-11,2022,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-11-20,2022,11,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-05,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-08,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-10,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-11,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-14,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-15,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-17,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2022-12-19,2022,12,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-01-06,2025,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-01-07,2025,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-01-12,2025,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-01-18,2025,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-01-31,2025,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-02-03,2025,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-02-08,2025,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-02-20,2025,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-02-25,2025,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-03-17,2025,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-03-21,2025,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-03-27,2025,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-04-16,2025,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-04-25,2025,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-04-26,2025,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-04-28,2025,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-05-21,2025,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-05-23,2025,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-05-24,2025,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-05-26,2025,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-05-28,2025,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-02,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-04,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-08,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-17,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-21,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-26,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-29,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,North And Middle Andaman,2025-06-30,2025,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-01-05,2020,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-01-11,2020,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-01-18,2020,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-01-21,2020,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-01-22,2020,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-01-25,2020,1,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-09,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-14,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-18,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-19,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-22,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-26,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-02-27,2020,2,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-03,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-04,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-10,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-11,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-12,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-14,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-16,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-03-21,2020,3,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-02,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-16,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-17,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-18,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-21,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-25,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-04-28,2020,4,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-05-06,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-05-09,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-05-12,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-05-27,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-05-29,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-05-30,2020,5,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-06-01,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-06-07,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-06-08,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-06-24,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-06-28,2020,6,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-07-02,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-07-16,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-07-17,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-07-22,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-07-25,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-07-26,2020,7,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-14,2020,8,24.34060481,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-15,2020,8,4.476877136,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-22,2020,8,1.234168284,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-24,2020,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-27,2020,8,0.0,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-28,2020,8,0.494444476,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-08-29,2020,8,0.991865582,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-09-02,2020,9,11.6036653,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-09-05,2020,9,6.414539027,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-09-06,2020,9,2.122947797,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-09-09,2020,9,59.08114547,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-09-16,2020,9,3.724972806,NRSC VIC MODEL
Andaman & Nicobar,South Andamans,2020-09-18,2020,9,26.89698238,NRSC VIC MODEL
